template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,occlusions
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00011.jpg,521,232,119,255,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00111.jpg,330,280,186,223,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00481.jpg,494,194,123,112,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00581.jpg,365,212,130,110,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00131.jpg,847,314,43,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00231.jpg,677,456,51,51,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone3_3230/img/00111.jpg,658,370,161,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Drone3_3230/img/00211.jpg,843,360,295,294,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00041.jpg,40,251,204,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00141.jpg,0,279,61,127,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00121.jpg,549,298,119,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00221.jpg,474,379,119,79,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00101.jpg,372,116,227,455,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00201.jpg,554,107,150,275,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Alladin_5500/img/00481.jpg,654,124,153,540,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Alladin_5500/img/00581.jpg,1042,162,141,463,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_6953/img/00171.jpg,57,160,107,108,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_6953/img/00271.jpg,474,169,103,103,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00041.jpg,357,152,35,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00141.jpg,885,343,43,43,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_2247/img/00211.jpg,654,169,369,267,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_2247/img/00311.jpg,336,270,369,267,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00451.jpg,162,101,267,361,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00551.jpg,587,136,165,287,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00061.jpg,389,377,94,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00161.jpg,0,669,59,49,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00021.jpg,406,286,379,175,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00121.jpg,431,281,379,177,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00131.jpg,429,314,134,93,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00231.jpg,346,314,92,95,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00071.jpg,566,328,330,232,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00171.jpg,533,272,354,251,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00051.jpg,471,102,227,455,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00151.jpg,151,98,192,338,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00091.jpg,357,152,35,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00191.jpg,755,455,51,51,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00211.jpg,557,104,139,243,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00311.jpg,518,114,150,339,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00101.jpg,556,201,115,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00201.jpg,998,14,99,99,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00001.jpg,222,141,187,115,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_10900/img/00101.jpg,284,241,167,107,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00241.jpg,519,0,600,551,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00341.jpg,658,33,423,598,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00231.jpg,239,519,126,115,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00331.jpg,448,399,103,103,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Rope_10400/img/00371.jpg,535,45,359,415,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Rope_10400/img/00471.jpg,578,63,355,431,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00211.jpg,373,264,112,94,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00311.jpg,833,205,91,111,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00011.jpg,65,246,503,217,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00111.jpg,434,270,393,182,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00231.jpg,346,314,92,95,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00331.jpg,787,307,113,111,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00021.jpg,49,254,507,218,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00121.jpg,471,271,383,174,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Jet2_7522/img/00081.jpg,553,315,130,94,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Jet2_7522/img/00181.jpg,578,313,132,76,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00231.jpg,237,287,75,162,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00331.jpg,505,138,137,284,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00191.jpg,527,286,354,251,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00291.jpg,522,260,354,252,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00121.jpg,1,251,18,128,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00221.jpg,85,306,251,177,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00021.jpg,640,168,115,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00121.jpg,934,142,115,107,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00271.jpg,349,283,295,191,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00371.jpg,294,311,293,196,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Elephants_430/img/00081.jpg,1075,296,107,155,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Elephants_430/img/00181.jpg,1068,289,123,163,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00141.jpg,885,343,43,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards2_5034/img/00241.jpg,665,449,51,51,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00111.jpg,448,315,99,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00211.jpg,222,278,75,158,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00201.jpg,0,682,87,36,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00301.jpg,450,403,103,102,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00171.jpg,0,294,170,125,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00271.jpg,276,321,304,172,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00211.jpg,592,166,188,285,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00311.jpg,635,167,207,286,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00051.jpg,562,190,115,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00151.jpg,1127,100,105,99,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00121.jpg,934,142,115,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00221.jpg,952,37,99,99,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00081.jpg,605,182,99,99,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00181.jpg,624,148,142,140,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00191.jpg,588,322,133,92,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00291.jpg,620,250,118,83,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00251.jpg,392,186,147,238,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00351.jpg,270,131,122,219,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00101.jpg,617,227,124,99,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Jet3_6515/img/00201.jpg,394,262,120,95,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00341.jpg,292,225,87,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00441.jpg,408,53,135,319,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00051.jpg,704,274,27,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00151.jpg,772,300,27,27,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00121.jpg,510,57,552,177,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00221.jpg,414,345,548,182,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00031.jpg,420,216,105,268,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Violinist_1750/img/00131.jpg,348,344,143,126,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00201.jpg,596,317,124,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00301.jpg,616,246,119,83,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00031.jpg,55,265,495,216,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00131.jpg,491,265,375,167,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00021.jpg,504,392,330,232,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00121.jpg,567,329,345,244,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00051.jpg,303,262,230,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00151.jpg,344,402,602,315,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Bike_3081/img/00131.jpg,466,181,79,167,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Bike_3081/img/00231.jpg,156,124,140,169,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00171.jpg,626,249,260,265,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00271.jpg,730,153,232,503,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00201.jpg,772,300,27,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00301.jpg,498,310,27,27,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00191.jpg,0,678,80,40,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00291.jpg,447,411,103,102,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00061.jpg,470,365,93,161,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00161.jpg,258,311,87,179,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00231.jpg,483,165,119,181,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00331.jpg,494,157,196,434,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Badminton1_14807/img/00201.jpg,592,311,144,248,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Badminton1_14807/img/00301.jpg,649,273,113,265,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Drone2_5460/img/00021.jpg,107,145,103,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Drone2_5460/img/00121.jpg,452,193,94,98,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00061.jpg,123,289,477,210,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00161.jpg,315,268,353,166,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Elephants_430/img/00231.jpg,1071,292,123,163,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/bc_Elephants_430/img/00331.jpg,0,286,75,174,bc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00151.jpg,0,666,53,52,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00251.jpg,357,461,119,111,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00101.jpg,0,139,105,329,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00201.jpg,565,174,166,303,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00281.jpg,618,109,138,177,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Hideaway_3900/img/00381.jpg,155,0,251,479,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00061.jpg,441,252,379,167,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00161.jpg,262,260,373,188,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton1_100/img/00181.jpg,659,222,100,255,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton1_100/img/00281.jpg,123,254,95,235,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00141.jpg,358,277,379,177,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00241.jpg,382,263,291,163,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Rope_10400/img/00211.jpg,390,112,198,283,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Rope_10400/img/00311.jpg,574,11,326,411,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00051.jpg,95,283,484,213,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Boat_5102/img/00151.jpg,387,264,355,166,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00311.jpg,322,278,268,187,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00411.jpg,312,316,309,195,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00261.jpg,355,286,302,195,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00361.jpg,290,311,285,190,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00091.jpg,458,386,110,128,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00191.jpg,180,303,75,167,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00201.jpg,545,295,354,251,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00301.jpg,534,246,354,253,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00301.jpg,565,332,119,79,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_CarChase2_2200/img/00401.jpg,639,340,70,46,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00001.jpg,779,86,99,99,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6326/img/00101.jpg,600,189,99,99,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00391.jpg,306,325,296,198,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/sv_Boat_3611/img/00491.jpg,283,318,327,207,sv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00001.jpg,502,432,330,227,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_1952/img/00101.jpg,588,336,332,233,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00041.jpg,428,110,227,455,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00141.jpg,96,63,192,338,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00281.jpg,697,28,422,604,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Rope_12524/img/00381.jpg,662,34,423,596,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00281.jpg,304,252,83,196,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/iv_Violinist_1300/img/00381.jpg,621,203,162,358,iv
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00181.jpg,689,96,147,249,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00281.jpg,486,81,137,268,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00171.jpg,305,71,171,292,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Hideaway_2800/img/00271.jpg,533,292,119,224,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards1_19212/img/00051.jpg,421,423,34,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards1_19212/img/00151.jpg,683,404,34,34,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00181.jpg,772,300,27,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00281.jpg,474,340,27,27,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_254/img/00001.jpg,751,158,115,273,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_254/img/00101.jpg,353,185,155,339,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00051.jpg,663,37,146,295,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00151.jpg,574,98,131,231,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton2_1780/img/00111.jpg,634,396,78,140,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Badminton2_1780/img/00211.jpg,874,406,86,147,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00201.jpg,18,298,251,178,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_PolarBear2_580/img/00301.jpg,402,323,312,170,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_2247/img/00031.jpg,522,179,354,251,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_MotorcycleChase_2247/img/00131.jpg,602,184,357,266,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Badminton1_14807/img/00041.jpg,965,344,118,266,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Badminton1_14807/img/00141.jpg,564,275,118,262,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Rope_10400/img/00281.jpg,365,12,316,411,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Rope_10400/img/00381.jpg,546,19,359,426,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00101.jpg,0,630,57,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_2835/img/00201.jpg,0,682,87,36,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00061.jpg,632,22,167,318,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Hideaway_1728/img/00161.jpg,603,30,135,240,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00021.jpg,605,229,195,379,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Sam_1289/img/00121.jpg,0,160,98,292,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_6953/img/00231.jpg,390,152,103,102,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_6953/img/00331.jpg,614,43,79,79,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_IceSkating_314/img/00101.jpg,498,155,61,131,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_IceSkating_314/img/00201.jpg,198,170,81,93,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00091.jpg,473,281,379,176,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00191.jpg,429,139,363,183,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00211.jpg,772,300,27,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/occ_Billiards1_1/img/00311.jpg,526,299,27,27,oc
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00111.jpg,488,290,197,139,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00211.jpg,602,312,118,82,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00011.jpg,453,169,128,239,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00111.jpg,640,475,69,102,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00191.jpg,429,139,363,183,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase2_12451/img/00291.jpg,358,266,271,162,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00101.jpg,478,282,200,145,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00201.jpg,596,317,124,87,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00001.jpg,627,226,137,280,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_Bike_2303/img/00101.jpg,669,479,72,103,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards1_19212/img/00031.jpg,421,423,34,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_Billiards1_19212/img/00131.jpg,803,420,34,34,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00111.jpg,769,148,115,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/fm_KinBall3_6059/img/00211.jpg,972,15,99,99,fm
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_6953/img/00191.jpg,183,155,107,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_KinBall3_6953/img/00291.jpg,555,0,90,35,ov
/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00181.jpg,581,327,141,97,/mnt/hdd1/users/aktgpt/datasets/template_matching/TLPattr/ov_CarChase3_6211/img/00281.jpg,624,254,118,84,ov
